Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
5/1/2007;19:33:00;1.370;0.184;237.820;5.800;0.000;0.000;0.000
5/1/2007;19:34:00;1.386;0.232;237.940;5.800;0.000;2.000;0.000
5/1/2007;19:35:00;1.388;0.234;238.250;5.800;0.000;1.000;0.000
5/1/2007;19:36:00;1.356;0.180;237.740;5.600;0.000;1.000;0.000
5/1/2007;19:37:00;1.324;0.132;238.010;5.600;0.000;2.000;0.000
5/1/2007;19:38:00;1.320;0.130;238.210;5.600;0.000;1.000;0.000
5/1/2007;19:39:00;1.318;0.130;237.890;5.400;0.000;2.000;0.000
5/1/2007;19:40:00;1.360;0.170;238.020;5.800;0.000;1.000;0.000
5/1/2007;19:41:00;1.426;0.258;237.880;6.000;0.000;2.000;0.000
5/1/2007;19:42:00;1.420;0.258;237.830;6.000;0.000;1.000;0.000
5/1/2007;19:43:00;1.416;0.256;237.530;6.000;0.000;1.000;0.000
5/1/2007;19:44:00;1.414;0.252;237.150;6.000;0.000;2.000;0.000
5/1/2007;19:45:00;1.406;0.254;236.950;6.000;0.000;1.000;0.000
5/1/2007;19:46:00;1.406;0.256;237.080;6.000;0.000;2.000;0.000
5/1/2007;19:47:00;1.404;0.256;237.170;6.000;0.000;1.000;0.000
5/1/2007;19:48:00;1.408;0.260;238.050;6.000;0.000;1.000;0.000
5/1/2007;19:49:00;1.402;0.258;237.560;6.000;0.000;2.000;0.000
5/1/2007;19:50:00;1.404;0.260;238.010;6.000;0.000;1.000;0.000
5/1/2007;19:51:00;1.446;0.264;238.160;6.200;0.000;1.000;0.000
5/1/2007;19:52:00;1.444;0.282;238.530;6.200;0.000;1.000;0.000
5/1/2007;19:53:00;1.796;0.458;237.880;7.800;0.000;2.000;0.000
5/1/2007;19:54:00;1.426;0.276;239.160;6.000;0.000;1.000;0.000
5/1/2007;19:55:00;1.420;0.280;238.860;6.000;0.000;1.000;0.000
5/1/2007;19:56:00;1.442;0.224;238.170;6.000;1.000;2.000;0.000
5/1/2007;19:57:00;1.268;0.154;239.060;5.400;1.000;1.000;0.000
5/1/2007;19:58:00;1.064;0.150;239.270;4.400;2.000;1.000;0.000
5/1/2007;19:59:00;1.058;0.150;238.910;4.400;1.000;1.000;0.000
5/1/2007;20:00:00;1.330;0.176;239.080;5.600;1.000;2.000;0.000
5/1/2007;20:01:00;1.364;0.252;238.410;5.800;1.000;1.000;0.000
5/1/2007;20:02:00;1.466;0.252;238.540;6.200;1.000;1.000;0.000
5/1/2007;20:03:00;1.462;0.252;238.560;6.200;2.000;1.000;0.000
5/1/2007;20:04:00;1.470;0.258;239.360;6.200;1.000;2.000;0.000
5/1/2007;20:05:00;1.400;0.138;239.720;5.800;1.000;0.000;0.000
5/1/2007;20:06:00;1.394;0.132;239.700;5.800;1.000;0.000;0.000
5/1/2007;20:07:00;1.126;0.134;239.360;4.800;1.000;0.000;0.000
5/1/2007;20:08:00;1.064;0.132;239.490;4.400;2.000;0.000;0.000
5/1/2007;20:09:00;1.066;0.138;239.190;4.400;1.000;0.000;0.000
5/1/2007;20:10:00;1.058;0.130;239.130;4.400;1.000;0.000;0.000
5/1/2007;20:11:00;1.064;0.136;239.360;4.400;1.000;0.000;0.000
5/1/2007;20:12:00;0.992;0.108;239.020;4.200;1.000;0.000;0.000
5/1/2007;20:13:00;0.984;0.050;239.660;4.000;1.000;0.000;0.000
5/1/2007;20:14:00;1.188;0.046;240.830;5.600;2.000;0.000;0.000
5/1/2007;20:15:00;3.216;0.000;237.860;13.400;39.000;0.000;0.000
5/1/2007;20:16:00;3.198;0.000;237.580;13.400;38.000;0.000;0.000
5/1/2007;20:17:00;3.182;0.000;236.980;13.400;38.000;0.000;0.000
5/1/2007;20:18:00;3.160;0.000;236.230;13.200;37.000;0.000;0.000
5/1/2007;20:19:00;3.170;0.000;236.650;13.400;38.000;0.000;0.000
5/1/2007;20:20:00;3.204;0.000;236.900;13.400;38.000;0.000;0.000
5/1/2007;20:21:00;3.290;0.140;237.350;13.800;37.000;0.000;0.000
5/1/2007;20:22:00;3.300;0.140;237.970;13.800;38.000;0.000;0.000
5/1/2007;20:23:00;3.288;0.140;237.650;13.800;38.000;0.000;0.000
5/1/2007;20:24:00;3.574;0.128;236.860;15.200;38.000;0.000;0.000
5/1/2007;20:25:00;4.816;0.138;235.140;20.400;37.000;0.000;0.000
5/1/2007;20:26:00;4.830;0.140;235.690;20.400;37.000;0.000;0.000
5/1/2007;20:27:00;3.656;0.172;238.270;15.600;14.000;0.000;0.000
5/1/2007;20:28:00;3.174;0.190;239.180;13.200;1.000;0.000;0.000
5/1/2007;20:29:00;4.150;0.176;237.290;17.400;1.000;0.000;14.000
5/1/2007;20:30:00;4.204;0.174;237.120;17.600;1.000;0.000;18.000
5/1/2007;20:31:00;4.336;0.170;236.700;18.200;1.000;0.000;18.000
5/1/2007;20:32:00;4.374;0.164;236.810;18.400;2.000;0.000;17.000
5/1/2007;20:33:00;4.126;0.170;237.310;17.400;1.000;0.000;18.000
5/1/2007;20:34:00;3.516;0.176;237.580;14.800;1.000;0.000;17.000
5/1/2007;20:35:00;3.340;0.170;237.550;14.000;1.000;0.000;18.000
5/1/2007;20:36:00;3.150;0.110;236.940;13.200;1.000;0.000;17.000
5/1/2007;20:37:00;4.660;0.000;235.420;20.200;25.000;0.000;17.000
5/1/2007;20:38:00;5.248;0.000;234.970;22.200;37.000;0.000;17.000
5/1/2007;20:39:00;5.236;0.000;234.730;22.200;37.000;0.000;17.000
5/1/2007;20:40:00;5.286;0.046;234.980;22.400;37.000;0.000;17.000
5/1/2007;20:41:00;5.330;0.110;235.310;22.600;37.000;0.000;17.000
5/1/2007;20:42:00;5.346;0.112;235.650;22.600;37.000;0.000;17.000
5/1/2007;20:43:00;5.320;0.110;235.120;22.600;37.000;0.000;17.000
5/1/2007;20:44:00;5.354;0.114;235.900;22.600;37.000;0.000;17.000
5/1/2007;20:45:00;3.500;0.128;237.550;15.000;8.000;0.000;17.000
5/1/2007;20:46:00;3.220;0.130;237.500;13.400;1.000;0.000;17.000
5/1/2007;20:47:00;3.220;0.130;237.760;13.400;2.000;0.000;18.000
5/1/2007;20:48:00;3.040;0.130;237.680;12.800;1.000;0.000;17.000
5/1/2007;20:49:00;1.926;0.126;239.310;8.000;1.000;0.000;17.000
5/1/2007;20:50:00;3.808;0.084;237.060;16.200;31.000;0.000;18.000
5/1/2007;20:51:00;4.030;0.000;237.360;16.800;38.000;0.000;17.000
5/1/2007;20:52:00;2.132;0.000;239.240;9.400;8.000;0.000;18.000
5/1/2007;20:53:00;1.868;0.000;239.570;7.800;1.000;0.000;17.000
5/1/2007;20:54:00;2.052;0.000;239.380;8.800;4.000;0.000;18.000
5/1/2007;20:55:00;1.862;0.000;239.060;7.800;1.000;0.000;17.000
5/1/2007;20:56:00;1.856;0.000;238.470;7.800;2.000;0.000;18.000
5/1/2007;20:57:00;1.850;0.000;238.240;7.600;1.000;0.000;17.000
5/1/2007;20:58:00;1.854;0.000;238.770;7.600;1.000;0.000;17.000
5/1/2007;20:59:00;1.862;0.000;239.490;7.600;1.000;0.000;18.000
5/1/2007;21:00:00;1.914;0.076;239.360;8.000;2.000;0.000;18.000
5/1/2007;21:01:00;1.968;0.156;239.460;8.200;1.000;0.000;17.000
5/1/2007;21:02:00;1.978;0.162;240.370;8.200;1.000;0.000;18.000
5/1/2007;21:03:00;1.976;0.162;240.310;8.200;1.000;0.000;18.000
5/1/2007;21:04:00;1.966;0.158;239.720;8.200;2.000;0.000;17.000
5/1/2007;21:05:00;1.962;0.156;239.530;8.200;1.000;0.000;18.000
5/1/2007;21:06:00;1.962;0.158;239.700;8.200;1.000;0.000;17.000
5/1/2007;21:07:00;1.964;0.158;239.810;8.200;1.000;0.000;18.000
5/1/2007;21:08:00;1.960;0.156;239.370;8.200;2.000;0.000;18.000
5/1/2007;21:09:00;1.964;0.158;239.560;8.200;1.000;0.000;17.000
5/1/2007;21:10:00;1.942;0.150;238.150;8.200;1.000;0.000;18.000
5/1/2007;21:11:00;1.932;0.146;237.330;8.000;1.000;0.000;17.000
5/1/2007;21:12:00;1.928;0.146;237.180;8.000;2.000;0.000;17.000
5/1/2007;21:13:00;1.920;0.144;236.610;8.000;1.000;0.000;17.000
5/1/2007;21:14:00;1.912;0.142;236.220;8.000;1.000;0.000;17.000
5/1/2007;21:15:00;1.912;0.140;236.050;8.000;1.000;0.000;17.000
5/1/2007;21:16:00;1.822;0.000;235.030;7.600;1.000;0.000;17.000
5/1/2007;21:17:00;1.916;0.000;235.310;8.000;2.000;0.000;17.000
5/1/2007;21:18:00;1.974;0.000;236.010;8.200;1.000;0.000;17.000
5/1/2007;21:19:00;2.018;0.052;235.250;8.600;1.000;0.000;17.000
5/1/2007;21:20:00;2.042;0.108;235.690;8.600;1.000;0.000;17.000
5/1/2007;21:21:00;2.048;0.106;235.670;8.600;2.000;0.000;17.000
5/1/2007;21:22:00;2.128;0.134;235.670;9.000;1.000;0.000;17.000
5/1/2007;21:23:00;2.292;0.144;235.570;9.600;0.000;0.000;17.000
5/1/2007;21:24:00;2.178;0.152;235.850;9.200;1.000;0.000;17.000
5/1/2007;21:25:00;2.358;0.132;236.800;10.000;0.000;0.000;18.000
5/1/2007;21:26:00;2.582;0.118;236.940;10.800;1.000;0.000;17.000
5/1/2007;21:27:00;2.406;0.140;236.400;10.200;1.000;0.000;17.000
5/1/2007;21:28:00;2.100;0.124;236.970;8.800;1.000;0.000;17.000
5/1/2007;21:29:00;1.940;0.058;237.050;8.200;1.000;0.000;17.000
5/1/2007;21:30:00;2.048;0.000;237.180;8.600;1.000;0.000;18.000
5/1/2007;21:31:00;2.024;0.000;236.870;8.600;1.000;0.000;17.000
5/1/2007;21:32:00;2.006;0.000;238.080;8.400;2.000;0.000;17.000
5/1/2007;21:33:00;2.008;0.000;238.310;8.400;1.000;0.000;18.000
5/1/2007;21:34:00;2.018;0.000;238.880;8.400;1.000;0.000;17.000
5/1/2007;21:35:00;2.006;0.000;238.170;8.400;1.000;0.000;17.000
5/1/2007;21:36:00;1.994;0.048;237.890;8.400;1.000;0.000;18.000
5/1/2007;21:37:00;1.984;0.000;237.360;8.400;1.000;0.000;17.000
5/1/2007;21:38:00;2.014;0.000;237.410;8.400;1.000;0.000;17.000
5/1/2007;21:39:00;2.014;0.000;237.340;8.400;2.000;0.000;18.000
5/1/2007;21:40:00;2.118;0.126;238.000;9.000;1.000;0.000;17.000
5/1/2007;21:41:00;2.122;0.144;238.270;9.000;1.000;0.000;17.000
5/1/2007;21:42:00;2.116;0.144;238.170;8.800;1.000;0.000;18.000
5/1/2007;21:43:00;2.122;0.146;238.730;8.800;1.000;0.000;17.000
5/1/2007;21:44:00;2.134;0.152;239.690;9.000;2.000;0.000;18.000
5/1/2007;21:45:00;2.970;0.186;238.860;12.600;1.000;0.000;17.000
5/1/2007;21:46:00;3.408;0.178;238.210;14.200;0.000;0.000;18.000
5/1/2007;21:47:00;3.616;0.160;237.510;15.400;3.000;0.000;17.000
5/1/2007;21:48:00;5.530;0.130;235.250;23.400;37.000;0.000;17.000
5/1/2007;21:49:00;5.514;0.130;235.040;23.400;37.000;0.000;17.000
5/1/2007;21:50:00;5.518;0.130;235.170;23.400;37.000;0.000;17.000
5/1/2007;21:51:00;5.514;0.130;235.210;23.400;37.000;0.000;17.000
5/1/2007;21:52:00;5.510;0.130;235.110;23.400;37.000;0.000;17.000
5/1/2007;21:53:00;5.476;0.130;235.550;23.200;37.000;0.000;17.000
5/1/2007;21:54:00;4.320;0.156;237.110;18.200;38.000;0.000;17.000
5/1/2007;21:55:00;4.350;0.220;237.420;18.200;38.000;1.000;17.000
5/1/2007;21:56:00;4.260;0.112;236.620;18.000;37.000;1.000;17.000
5/1/2007;21:57:00;4.250;0.110;236.370;18.000;37.000;1.000;18.000
5/1/2007;21:58:00;4.232;0.108;235.990;17.800;37.000;2.000;17.000
5/1/2007;21:59:00;4.304;0.204;235.420;18.200;37.000;1.000;17.000
5/1/2007;22:00:00;4.278;0.206;235.350;18.200;37.000;2.000;17.000
5/1/2007;22:01:00;4.276;0.208;235.330;18.200;37.000;1.000;17.000
5/1/2007;22:02:00;3.230;0.218;236.540;14.400;21.000;2.000;17.000
5/1/2007;22:03:00;3.240;0.216;236.890;14.400;0.000;1.000;17.000
5/1/2007;22:04:00;5.694;0.188;233.910;24.200;0.000;1.000;17.000
5/1/2007;22:05:00;5.662;0.184;233.260;24.200;0.000;2.000;16.000
5/1/2007;22:06:00;4.530;0.226;235.200;20.000;1.000;1.000;17.000
5/1/2007;22:07:00;2.760;0.236;237.100;11.800;0.000;2.000;18.000
5/1/2007;22:08:00;2.116;0.230;239.230;8.800;0.000;1.000;17.000
5/1/2007;22:09:00;2.074;0.136;239.970;8.600;0.000;1.000;18.000
5/1/2007;22:10:00;2.076;0.140;240.300;8.600;0.000;2.000;17.000
5/1/2007;22:11:00;2.064;0.138;240.060;8.600;0.000;1.000;18.000
5/1/2007;22:12:00;2.058;0.136;240.400;8.600;0.000;1.000;18.000
5/1/2007;22:13:00;2.064;0.138;240.790;8.600;0.000;2.000;18.000
5/1/2007;22:14:00;2.064;0.136;240.670;8.600;0.000;1.000;17.000
5/1/2007;22:15:00;2.052;0.136;239.920;8.600;0.000;1.000;18.000
5/1/2007;22:16:00;2.088;0.180;240.000;8.800;0.000;1.000;18.000
5/1/2007;22:17:00;2.060;0.134;240.620;8.600;0.000;2.000;17.000
5/1/2007;22:18:00;2.066;0.136;241.030;8.600;0.000;1.000;18.000
5/1/2007;22:19:00;2.048;0.130;239.640;8.600;0.000;1.000;18.000
5/1/2007;22:20:00;2.128;0.230;238.400;9.000;0.000;1.000;17.000
5/1/2007;22:21:00;2.128;0.252;238.030;9.000;0.000;2.000;18.000
5/1/2007;22:22:00;2.144;0.260;239.400;9.000;0.000;1.000;17.000
5/1/2007;22:23:00;2.100;0.160;240.760;8.800;0.000;0.000;18.000
5/1/2007;22:24:00;2.090;0.148;240.610;8.600;0.000;0.000;18.000
5/1/2007;22:25:00;2.090;0.150;240.780;8.600;0.000;0.000;17.000
5/1/2007;22:26:00;2.086;0.150;240.640;8.600;0.000;0.000;18.000
5/1/2007;22:27:00;2.166;0.146;239.500;9.200;0.000;0.000;18.000
5/1/2007;22:28:00;3.178;0.148;238.050;13.200;0.000;0.000;17.000
5/1/2007;22:29:00;3.178;0.148;238.140;13.200;0.000;0.000;17.000
5/1/2007;22:30:00;3.174;0.150;238.050;13.200;0.000;0.000;18.000
5/1/2007;22:31:00;3.178;0.146;238.270;13.200;0.000;0.000;17.000
5/1/2007;22:32:00;3.190;0.150;238.740;13.200;0.000;0.000;18.000
5/1/2007;22:33:00;3.182;0.152;238.440;13.200;0.000;0.000;17.000
5/1/2007;22:34:00;2.972;0.148;238.090;12.600;0.000;0.000;17.000
5/1/2007;22:35:00;1.868;0.144;239.360;7.800;0.000;0.000;18.000
5/1/2007;22:36:00;1.794;0.000;239.280;7.400;0.000;0.000;17.000
5/1/2007;22:37:00;1.778;0.000;239.360;7.400;0.000;0.000;18.000
5/1/2007;22:38:00;1.796;0.000;239.200;7.400;0.000;0.000;18.000
5/1/2007;22:39:00;1.848;0.112;239.010;7.600;0.000;0.000;17.000
5/1/2007;22:40:00;1.856;0.116;239.680;7.600;0.000;0.000;18.000
5/1/2007;22:41:00;1.862;0.116;240.040;7.600;0.000;0.000;17.000
5/1/2007;22:42:00;1.858;0.116;239.790;7.600;0.000;0.000;18.000
5/1/2007;22:43:00;1.856;0.116;239.780;7.600;0.000;0.000;18.000
5/1/2007;22:44:00;1.864;0.118;240.440;7.600;0.000;0.000;17.000
5/1/2007;22:45:00;1.860;0.118;240.300;7.600;0.000;0.000;18.000
5/1/2007;22:46:00;1.868;0.120;240.940;7.600;0.000;0.000;18.000
5/1/2007;22:47:00;1.866;0.120;240.770;7.600;0.000;0.000;17.000
5/1/2007;22:48:00;1.858;0.102;241.150;7.600;0.000;0.000;18.000
5/1/2007;22:49:00;1.802;0.000;241.070;7.400;0.000;0.000;18.000
5/1/2007;22:50:00;1.806;0.000;241.400;7.400;0.000;0.000;18.000
5/1/2007;22:51:00;1.800;0.000;240.790;7.400;0.000;0.000;18.000
5/1/2007;22:52:00;1.794;0.000;240.510;7.400;0.000;0.000;17.000
5/1/2007;22:53:00;1.792;0.000;240.450;7.400;0.000;0.000;18.000
5/1/2007;22:54:00;1.790;0.000;240.220;7.400;0.000;0.000;18.000
5/1/2007;22:55:00;1.790;0.000;240.330;7.400;0.000;0.000;17.000
5/1/2007;22:56:00;1.782;0.000;239.670;7.400;0.000;0.000;18.000
5/1/2007;22:57:00;1.782;0.000;239.580;7.400;0.000;0.000;18.000
5/1/2007;22:58:00;1.788;0.000;239.940;7.400;0.000;0.000;17.000
5/1/2007;22:59:00;1.840;0.062;239.680;7.600;0.000;0.000;18.000
5/1/2007;23:00:00;1.904;0.150;240.280;7.800;0.000;0.000;18.000
5/1/2007;23:01:00;1.902;0.152;240.440;7.800;0.000;0.000;17.000
5/1/2007;23:02:00;1.900;0.152;240.400;7.800;0.000;0.000;18.000
5/1/2007;23:03:00;1.802;0.152;240.450;7.400;0.000;0.000;18.000
5/1/2007;23:04:00;1.762;0.154;240.760;7.200;0.000;0.000;17.000
5/1/2007;23:05:00;1.748;0.158;241.450;7.200;0.000;0.000;18.000
5/1/2007;23:06:00;1.734;0.158;241.230;7.200;0.000;0.000;18.000
5/1/2007;23:07:00;1.738;0.160;241.760;7.200;0.000;0.000;18.000
5/1/2007;23:08:00;2.824;0.164;240.470;11.800;0.000;0.000;18.000
5/1/2007;23:09:00;2.214;0.154;240.340;9.400;0.000;0.000;17.000
5/1/2007;23:10:00;1.724;0.154;240.870;7.200;0.000;0.000;18.000
5/1/2007;23:11:00;1.722;0.154;240.800;7.200;0.000;0.000;18.000
5/1/2007;23:12:00;1.720;0.152;240.650;7.000;0.000;0.000;18.000
5/1/2007;23:13:00;1.718;0.152;240.550;7.000;0.000;0.000;17.000
5/1/2007;23:14:00;1.720;0.154;240.670;7.000;0.000;0.000;18.000
5/1/2007;23:15:00;1.656;0.066;240.270;6.800;0.000;0.000;18.000
5/1/2007;23:16:00;1.624;0.000;240.320;6.600;0.000;0.000;17.000
5/1/2007;23:17:00;1.622;0.000;240.260;6.600;0.000;0.000;18.000
5/1/2007;23:18:00;1.616;0.000;240.030;6.600;0.000;0.000;18.000
5/1/2007;23:19:00;1.714;0.122;240.970;7.000;0.000;0.000;18.000
5/1/2007;23:20:00;1.706;0.124;241.510;7.000;0.000;0.000;17.000
5/1/2007;23:21:00;1.716;0.126;242.130;7.000;0.000;0.000;18.000
5/1/2007;23:22:00;1.714;0.126;242.010;7.000;0.000;0.000;18.000
5/1/2007;23:23:00;1.706;0.124;241.560;7.000;0.000;0.000;18.000
5/1/2007;23:24:00;1.716;0.116;241.770;7.000;0.000;0.000;18.000
5/1/2007;23:25:00;1.720;0.122;242.180;7.000;0.000;0.000;18.000
5/1/2007;23:26:00;1.718;0.130;242.290;7.000;0.000;0.000;18.000
5/1/2007;23:27:00;1.720;0.130;242.400;7.000;0.000;0.000;18.000
5/1/2007;23:28:00;1.692;0.088;242.410;7.000;0.000;0.000;18.000
5/1/2007;23:29:00;1.634;0.000;241.640;6.600;0.000;0.000;18.000
5/1/2007;23:30:00;1.642;0.000;242.270;6.800;0.000;0.000;18.000
5/1/2007;23:31:00;1.642;0.000;242.250;6.800;0.000;0.000;18.000
5/1/2007;23:32:00;1.644;0.000;242.440;6.800;0.000;0.000;18.000
5/1/2007;23:33:00;1.636;0.000;241.850;6.600;0.000;0.000;18.000
5/1/2007;23:34:00;1.644;0.000;242.480;6.800;0.000;0.000;18.000
5/1/2007;23:35:00;1.650;0.000;242.490;6.800;0.000;0.000;18.000
5/1/2007;23:36:00;1.656;0.000;242.850;6.800;0.000;0.000;18.000
5/1/2007;23:37:00;1.658;0.000;242.950;6.800;0.000;0.000;18.000
5/1/2007;23:38:00;1.662;0.000;243.350;6.800;0.000;0.000;18.000
5/1/2007;23:39:00;1.746;0.124;243.140;7.200;0.000;0.000;18.000
5/1/2007;23:40:00;1.754;0.162;242.450;7.200;0.000;0.000;18.000
5/1/2007;23:41:00;1.740;0.156;241.840;7.200;0.000;0.000;18.000
5/1/2007;23:42:00;1.732;0.152;241.250;7.200;0.000;0.000;18.000
5/1/2007;23:43:00;1.738;0.144;241.380;7.200;0.000;0.000;18.000
5/1/2007;23:44:00;1.734;0.142;241.100;7.200;0.000;0.000;17.000
5/1/2007;23:45:00;1.734;0.144;241.190;7.200;0.000;0.000;18.000
5/1/2007;23:46:00;1.736;0.152;241.480;7.200;0.000;0.000;18.000
5/1/2007;23:47:00;1.738;0.158;241.740;7.200;0.000;0.000;18.000
5/1/2007;23:48:00;1.736;0.158;241.750;7.200;0.000;0.000;18.000
5/1/2007;23:49:00;1.734;0.158;241.670;7.200;0.000;0.000;18.000
5/1/2007;23:50:00;1.732;0.158;241.440;7.200;0.000;0.000;18.000
5/1/2007;23:51:00;1.730;0.156;241.410;7.200;0.000;0.000;17.000
5/1/2007;23:52:00;1.724;0.154;241.100;7.200;0.000;0.000;18.000
5/1/2007;23:53:00;1.724;0.154;241.110;7.200;0.000;0.000;18.000
5/1/2007;23:54:00;1.718;0.146;241.000;7.000;0.000;0.000;18.000
5/1/2007;23:55:00;1.640;0.000;241.530;6.800;0.000;0.000;18.000
5/1/2007;23:56:00;1.650;0.000;242.370;6.800;0.000;0.000;18.000
5/1/2007;23:57:00;1.652;0.000;242.510;6.800;0.000;0.000;18.000
5/1/2007;23:58:00;1.654;0.000;242.780;6.800;0.000;0.000;18.000
5/1/2007;23:59:00;1.744;0.130;242.710;7.200;0.000;0.000;18.000
6/1/2007;00:00:00;1.726;0.132;242.880;7.000;0.000;0.000;18.000
6/1/2007;00:01:00;1.722;0.132;242.690;7.000;0.000;0.000;18.000
6/1/2007;00:02:00;1.724;0.126;242.620;7.000;0.000;0.000;18.000
6/1/2007;00:03:00;1.716;0.126;241.710;7.000;0.000;0.000;18.000
6/1/2007;00:04:00;1.716;0.128;241.830;7.000;0.000;0.000;18.000
6/1/2007;00:05:00;1.722;0.132;242.390;7.000;0.000;0.000;18.000
6/1/2007;00:06:00;1.720;0.130;242.250;7.000;0.000;0.000;18.000
6/1/2007;00:07:00;1.714;0.128;241.950;7.000;0.000;0.000;18.000
6/1/2007;00:08:00;1.664;0.054;241.750;6.800;0.000;0.000;17.000
6/1/2007;00:09:00;1.644;0.000;241.920;6.800;0.000;0.000;18.000
6/1/2007;00:10:00;1.644;0.000;241.970;6.800;0.000;0.000;18.000
6/1/2007;00:11:00;1.640;0.000;241.610;6.800;0.000;0.000;18.000
6/1/2007;00:12:00;1.630;0.000;241.040;6.600;0.000;0.000;18.000
6/1/2007;00:13:00;1.630;0.000;241.410;6.600;0.000;0.000;18.000
6/1/2007;00:14:00;1.700;0.088;242.210;7.000;0.000;0.000;18.000
6/1/2007;00:15:00;1.718;0.146;241.930;7.000;0.000;1.000;18.000
6/1/2007;00:16:00;1.720;0.148;242.100;7.000;0.000;2.000;18.000
6/1/2007;00:17:00;1.724;0.146;242.320;7.000;0.000;1.000;18.000
6/1/2007;00:18:00;1.490;0.140;242.400;6.200;0.000;2.000;18.000
6/1/2007;00:19:00;1.544;0.274;243.070;6.400;0.000;1.000;18.000
6/1/2007;00:20:00;1.536;0.282;242.800;6.400;0.000;1.000;18.000
6/1/2007;00:21:00;1.530;0.282;242.620;6.400;0.000;2.000;18.000
6/1/2007;00:22:00;1.536;0.286;243.400;6.400;0.000;1.000;18.000
6/1/2007;00:23:00;1.538;0.302;244.380;6.400;0.000;2.000;18.000
6/1/2007;00:24:00;1.528;0.298;243.780;6.400;0.000;1.000;18.000
6/1/2007;00:25:00;1.502;0.282;241.610;6.200;0.000;2.000;18.000
6/1/2007;00:26:00;1.502;0.282;241.800;6.200;0.000;1.000;18.000
6/1/2007;00:27:00;1.486;0.274;240.550;6.200;0.000;1.000;18.000
6/1/2007;00:28:00;1.454;0.258;237.790;6.200;0.000;2.000;17.000
6/1/2007;00:29:00;1.446;0.252;237.160;6.200;0.000;1.000;17.000
6/1/2007;00:30:00;1.446;0.254;237.220;6.200;0.000;1.000;18.000
6/1/2007;00:31:00;1.470;0.268;239.600;6.200;0.000;2.000;17.000
6/1/2007;00:32:00;1.468;0.268;239.620;6.200;0.000;1.000;18.000
6/1/2007;00:33:00;1.462;0.264;239.100;6.200;0.000;1.000;17.000
6/1/2007;00:34:00;1.414;0.198;238.640;6.000;0.000;2.000;18.000
6/1/2007;00:35:00;1.366;0.130;238.730;5.600;0.000;1.000;17.000
6/1/2007;00:36:00;1.366;0.130;238.720;5.600;0.000;1.000;18.000
6/1/2007;00:37:00;1.370;0.134;239.190;5.600;0.000;1.000;17.000
6/1/2007;00:38:00;1.370;0.136;239.390;5.600;0.000;2.000;18.000
6/1/2007;00:39:00;1.436;0.204;239.020;6.000;0.000;1.000;17.000
6/1/2007;00:40:00;1.442;0.232;238.860;6.000;0.000;1.000;18.000
6/1/2007;00:41:00;1.440;0.230;238.600;6.000;0.000;1.000;17.000
6/1/2007;00:42:00;1.424;0.204;238.700;6.000;0.000;1.000;18.000
6/1/2007;00:43:00;1.368;0.118;239.270;5.600;0.000;0.000;17.000
6/1/2007;00:44:00;1.364;0.122;239.200;5.600;0.000;0.000;18.000
6/1/2007;00:45:00;1.362;0.120;239.040;5.600;0.000;0.000;17.000
6/1/2007;00:46:00;1.360;0.122;239.100;5.600;0.000;0.000;18.000
6/1/2007;00:47:00;1.356;0.120;238.740;5.600;0.000;0.000;17.000
6/1/2007;00:48:00;1.310;0.046;239.090;5.400;0.000;0.000;18.000
6/1/2007;00:49:00;1.296;0.000;239.560;5.400;0.000;0.000;17.000
6/1/2007;00:50:00;1.296;0.000;239.610;5.400;0.000;0.000;18.000
6/1/2007;00:51:00;1.304;0.000;240.270;5.400;0.000;0.000;17.000
6/1/2007;00:52:00;1.302;0.000;240.240;5.400;0.000;0.000;18.000
6/1/2007;00:53:00;1.294;0.000;239.420;5.400;0.000;0.000;18.000
6/1/2007;00:54:00;1.292;0.000;239.200;5.400;0.000;0.000;17.000
6/1/2007;00:55:00;1.296;0.000;239.540;5.400;0.000;0.000;18.000
6/1/2007;00:56:00;1.306;0.000;240.620;5.400;0.000;0.000;17.000
6/1/2007;00:57:00;1.310;0.000;240.800;5.400;0.000;0.000;18.000
6/1/2007;00:58:00;1.318;0.000;241.380;5.400;0.000;0.000;18.000
6/1/2007;00:59:00;1.410;0.118;240.610;5.800;0.000;0.000;18.000
6/1/2007;01:00:00;1.420;0.152;240.560;5.800;0.000;0.000;17.000
6/1/2007;01:01:00;1.408;0.160;240.470;5.800;0.000;0.000;18.000
6/1/2007;01:02:00;1.412;0.162;240.970;5.800;0.000;0.000;18.000
6/1/2007;01:03:00;1.406;0.160;240.510;5.800;0.000;0.000;18.000
6/1/2007;01:04:00;1.400;0.158;240.080;5.800;0.000;0.000;17.000
6/1/2007;01:05:00;1.398;0.156;240.120;5.800;0.000;0.000;18.000
6/1/2007;01:06:00;1.390;0.152;239.320;5.800;0.000;0.000;17.000
6/1/2007;01:07:00;0.748;0.162;239.950;3.800;0.000;0.000;8.000
6/1/2007;01:08:00;0.334;0.168;240.280;1.600;0.000;0.000;0.000
6/1/2007;01:09:00;0.334;0.170;240.760;1.600;0.000;0.000;0.000
6/1/2007;01:10:00;0.336;0.176;241.530;1.600;0.000;0.000;0.000
6/1/2007;01:11:00;0.334;0.172;241.020;1.600;0.000;0.000;0.000
